1.2650000000000001	7.025025701598806e-12
1.27	7.466862544323699e-12
1.2750000000000001	7.961017392546943e-12
1.28	8.472572893175711e-12
1.285	9.00335267434859e-12
1.29	9.572202578924518e-12
1.295	1.0163131278203077e-11
1.3	1.0796385585230354e-11
1.305	1.1463604059845289e-11
1.31	1.2159243007105833e-11
1.315	1.2897514622116648e-11
1.32	1.3677612600572386e-11
1.325	1.4490373000456591e-11
1.33	1.5354858641826324e-11
1.335	1.6233994392448084e-11
1.34	1.7196138990473035e-11
1.345	1.8183892755434682e-11
1.35	1.923651962686393e-11
1.355	2.034202255367264e-11
1.36	2.147923470990216e-11
1.365	2.269639667177826e-11
1.37	2.3975304951853828e-11
1.375	2.5306178469610023e-11
1.3800000000000001	2.667969003389248e-11
1.385	2.8146663651569545e-11
1.3900000000000001	2.97186610115745e-11
1.395	3.125979442415397e-11
1.4000000000000001	3.295259633778407e-11
1.405	3.471706447466826e-11
1.41	3.653883712058146e-11
1.415	3.8434792451182024e-11
1.42	4.045432508337821e-11
1.425	4.255235043511596e-11
1.43	4.4744399591068555e-11
1.435	4.703366171386398e-11
1.44	4.941979898982658e-11
1.445	5.190348436760832e-11
1.45	5.445530568177017e-11
1.455	5.7186130565879977e-11
1.46	5.995713103996815e-11
1.465	6.292584243980864e-11
1.47	6.590192632442772e-11
1.475	6.922986741471748e-11
1.48	7.260647243885394e-11
1.485	7.600762435272919e-11
1.49	7.958765016494547e-11
1.495	8.33244172465928e-11
1.5	8.735879458934615e-11
1.5050000000000001	9.12275463890293e-11
1.51	9.55506015202048e-11
1.5150000000000001	9.986096988808194e-11
1.52	1.0453395813555454e-10
1.5250000000000001	1.0914347013484645e-10
1.53	1.1404620651256493e-10
1.5350000000000001	1.1931710420693775e-10
1.54	1.2464692057177147e-10
1.545	1.299239605747868e-10
1.55	1.355385805576083e-10
1.555	1.4162553492115412e-10
1.56	1.4772592029943505e-10
1.565	1.5409817129635888e-10
1.57	1.6066271488485487e-10
1.575	1.6749898386375112e-10
1.58	1.746712397284023e-10
1.585	1.8156778426862565e-10
1.59	1.895755828772509e-10
1.595	1.9757756693992725e-10
1.6	2.0556571454610155e-10
