0.845	7.244381808477478e-21
0.85	8.917062310923632e-21
0.855	1.095533706669618e-20
0.86	1.3420385932361822e-20
0.865	1.642935818193376e-20
0.87	2.0023551423045038e-20
0.875	2.4359313265996647e-20
0.88	2.957535926806576e-20
0.885	3.5870284321591115e-20
0.89	4.3398261527196204e-20
0.895	5.231954639859437e-20
0.9	6.313906333855327e-20
0.905	7.590564882993487e-20
0.91	9.087240761697302e-20
0.915	1.0899689082172386e-19
0.92	1.301115329033193e-19
0.925	1.5522201093478547e-19
0.93	1.8482531201950721e-19
0.935	2.197302637845385e-19
0.9400000000000001	2.605902687519082e-19
0.9450000000000001	3.084715855603851e-19
0.9500000000000001	3.6512389357725507e-19
0.9550000000000001	4.309284977792862e-19
0.96	5.081963772413849e-19
0.965	5.964732133395728e-19
0.97	6.998823045061787e-19
0.975	8.21827115592153e-19
0.98	9.61830197283881e-19
0.985	1.1236223596415403e-18
0.99	1.3126869317852977e-18
0.995	1.5291460681472753e-18
1.	1.775312108323345e-18
1.0050000000000001	2.0652106263820585e-18
1.01	2.397437154123755e-18
1.0150000000000001	2.7781934088749872e-18
1.02	3.2092160382959623e-18
1.025	3.7097645201405985e-18
1.03	4.278059779961087e-18
1.035	4.9312367433663506e-18
1.04	5.6709182989676505e-18
1.045	6.515277242033952e-18
1.05	7.477123435423774e-18
1.055	8.566943036416264e-18
1.06	9.799936517745341e-18
1.065	1.120881648628447e-17
1.07	1.278508052755414e-17
1.075	1.45868839847292e-17
1.08	1.6620317254322427e-17
1.085	1.8886986522888537e-17
1.09	2.146826592476148e-17
1.095	2.440892620001397e-17
1.1	2.7692357036579958e-17
1.105	3.135118203578515e-17
1.11	3.5432665014162473e-17
1.115	4.008019089192384e-17
1.12	4.520361897323642e-17
1.125	5.095650200630986e-17
1.1300000000000001	5.741004185863507e-17
1.135	6.465643442377076e-17
1.1400000000000001	7.261164313182058e-17
1.145	8.16636236682362e-17
1.1500000000000001	9.136857797791535e-17
1.155	1.0269073788116927e-16
1.16	1.149552250050048e-16
1.165	1.2869421275115313e-16
1.17	1.4409761660605826e-16
1.175	1.6065091999790098e-16
1.18	1.791727827039508e-16
1.185	1.9958048485082506e-16
1.19	2.22507402728503e-16
1.195	2.474221047558522e-16
1.2	2.7518934996482776e-16
1.205	3.0530977568562654e-16
1.21	3.392398571313464e-16
1.215	3.764583455545565e-16
1.22	4.1733569018849913e-16
1.225	4.61641069243962e-16
1.23	5.092688441872811e-16
1.235	5.640110558251787e-16
1.24	6.239224530260511e-16
1.245	6.880741721556763e-16
1.25	7.589246453393219e-16
1.2550000000000001	8.362952450843862e-16
1.26	9.207051795143045e-16
1.2650000000000001	1.0128997527745226e-15
1.27	1.1133990996151269e-15
1.2750000000000001	1.2247860885959968e-15
1.28	1.3460620725857037e-15
1.285	1.4756560858512625e-15
1.29	1.616099561605135e-15
1.295	1.7726963630804384e-15
1.3	1.9397206381845894e-15
1.305	2.1213707138133614e-15
1.31	2.3216578480750543e-15
1.315	2.535671710697517e-15
1.32	2.769284730598244e-15
1.325	3.0233736277754625e-15
1.33	3.294239390954506e-15
1.335	3.592855890069004e-15
1.34	3.914311644590411e-15
1.345	4.263133281975172e-15
1.35	4.638182405679007e-15
1.355	5.039964141836327e-15
1.36	5.472630934435829e-15
1.365	5.946429062244679e-15
1.37	6.464874464157494e-15
1.375	7.0082889664538836e-15
1.3800000000000001	7.609871188058788e-15
1.385	8.2304666922676e-15
1.3900000000000001	8.906592879223492e-15
1.395	9.645894235728166e-15
1.4000000000000001	1.043521391519436e-14
1.405	1.1286099889724005e-14
1.41	1.2181393169812412e-14
1.415	1.316056879572096e-14
1.42	1.4210124103220233e-14
1.425	1.532057615352112e-14
1.43	1.6525588832635298e-14
1.435	1.7801175317270756e-14
1.44	1.9188568525822485e-14
1.445	2.0646680123978273e-14
1.45	2.2234778935764146e-14
1.455	2.3910361400726737e-14
1.46	2.5701679508859098e-14
1.465	2.7605533721859785e-14
1.47	2.963137018684892e-14
1.475	3.186493259772505e-14
1.48	3.419846055509968e-14
1.485	3.6648161488889203e-14
1.49	3.929935637253961e-14
1.495	4.210008686683355e-14
1.5	4.5092137130865455e-14
1.5050000000000001	4.8296612798746365e-14
1.51	5.1668943724473646e-14
1.5150000000000001	5.5259026745437995e-14
1.52	5.91348059051032e-14
1.5250000000000001	6.313014894571217e-14
1.53	6.756029785766342e-14
1.5350000000000001	7.206230625788745e-14
1.54	7.694068462051139e-14
1.545	8.21186454150343e-14
1.55	8.756621898436919e-14
1.555	9.334056973626967e-14
1.56	9.948350850725922e-14
1.565	1.0607231082783348e-13
1.57	1.1287038266597356e-13
1.575	1.2007623036317469e-13
1.58	1.2775573935327506e-13
1.585	1.3620644564811228e-13
1.59	1.4472064733574004e-13
1.595	1.5383542974359792e-13
1.6	1.63391728640227e-13
